area,latitude,longitude,year,outbreak
eastern canadian forests,45.94845575,-66.6530224218406,1983,yes
eastern canadian forests,45.94845575,-66.6530224218406,1984,yes
eastern canadian forests,45.94845575,-66.6530224218406,1985,yes
eastern canadian forests,45.94845575,-66.6530224218406,1986,yes
eastern canadian forests,45.94845575,-66.6530224218406,1987,yes
eastern canadian forests,45.94845575,-66.6530224218406,1988,yes
north shore region,42.5195292,-70.8967226,1968,yes
north shore region,42.5195292,-70.8967226,1969,yes
north shore region,42.5195292,-70.8967226,1970,yes
north shore region,42.5195292,-70.8967226,1971,yes
north shore region,42.5195292,-70.8967226,1972,yes
north shore region,42.5195292,-70.8967226,1973,yes
north shore region,42.5195292,-70.8967226,1974,yes
north shore region,42.5195292,-70.8967226,1975,yes
north shore region,42.5195292,-70.8967226,1976,yes
north shore region,42.5195292,-70.8967226,1977,yes
north shore region,42.5195292,-70.8967226,1978,yes
north shore region,42.5195292,-70.8967226,1979,yes
north shore region,42.5195292,-70.8967226,1980,yes
north shore region,42.5195292,-70.8967226,1981,yes
north shore region,42.5195292,-70.8967226,1982,yes
north shore region,42.5195292,-70.8967226,1983,yes
north shore region,42.5195292,-70.8967226,1984,yes
north shore region,42.5195292,-70.8967226,1985,yes
north shore region,42.5195292,-70.8967226,1986,yes
north shore region,42.5195292,-70.8967226,1987,yes
north shore region,42.5195292,-70.8967226,1988,yes
gaspé peninsula,48.6146774,-66.066572550089,1968,yes
gaspé peninsula,48.6146774,-66.066572550089,1969,yes
gaspé peninsula,48.6146774,-66.066572550089,1970,yes
gaspé peninsula,48.6146774,-66.066572550089,1971,yes
gaspé peninsula,48.6146774,-66.066572550089,1972,yes
gaspé peninsula,48.6146774,-66.066572550089,1973,yes
gaspé peninsula,48.6146774,-66.066572550089,1974,yes
gaspé peninsula,48.6146774,-66.066572550089,1975,yes
gaspé peninsula,48.6146774,-66.066572550089,1976,yes
gaspé peninsula,48.6146774,-66.066572550089,1977,yes
gaspé peninsula,48.6146774,-66.066572550089,1978,yes
gaspé peninsula,48.6146774,-66.066572550089,1979,yes
gaspé peninsula,48.6146774,-66.066572550089,1980,yes
gaspé peninsula,48.6146774,-66.066572550089,1981,yes
gaspé peninsula,48.6146774,-66.066572550089,1982,yes
gaspé peninsula,48.6146774,-66.066572550089,1983,yes
gaspé peninsula,48.6146774,-66.066572550089,1984,yes
gaspé peninsula,48.6146774,-66.066572550089,1985,yes
gaspé peninsula,48.6146774,-66.066572550089,1986,yes
gaspé peninsula,48.6146774,-66.066572550089,1987,yes
gaspé peninsula,48.6146774,-66.066572550089,1988,yes
