year,area,latitude,longitude,outbreak,file_name,study
1766,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1767,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1768,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1769,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1770,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1771,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1772,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1773,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1774,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1775,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1776,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1777,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1778,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1779,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1780,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1781,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1782,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1783,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1784,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1785,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1786,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1787,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1788,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1789,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1790,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1791,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1792,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1793,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1794,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1795,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1796,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1797,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1798,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1799,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1800,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1801,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1802,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1803,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1804,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1805,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1806,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1807,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1808,northern interior maine,46.6832082,-68.0141431,1,Elliot 1960.pdf,5
1808,northern interior maine,46.6832082,-68.0141431,1,Elliot 1960.pdf,5
1809,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1810,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1811,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1812,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1813,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1814,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1815,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1816,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1817,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1818,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1819,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1820,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1821,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1822,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1823,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1824,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1825,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1826,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1827,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1828,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1829,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1830,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1831,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1832,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1833,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1834,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1835,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1836,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1837,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1838,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1839,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1840,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1841,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1842,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1843,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1844,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1845,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1846,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1847,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1848,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1849,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1850,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1851,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1852,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1853,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1854,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1855,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1856,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1857,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1858,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1859,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1860,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1861,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1862,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1863,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1864,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1865,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1866,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1867,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1868,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1869,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1870,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1871,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1872,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1873,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1874,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1875,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1876,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1877,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1878,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1879,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1880,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1881,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1882,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1883,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1884,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1885,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1886,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1887,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1888,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1889,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1890,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1891,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1892,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1893,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1894,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1895,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1896,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1897,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1898,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1899,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1900,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1901,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1902,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1903,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1904,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1905,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1906,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1907,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1908,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1909,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1910,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1911,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1912,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1913,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1914,northern interior maine,46.6832082,-68.0141431,1,Elliot 1960.pdf,5
1915,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1916,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1917,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1918,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1919,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1920,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1921,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1922,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1923,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1924,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1925,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1926,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1927,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1928,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1929,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1930,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1931,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1932,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1933,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1934,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1935,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1936,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1937,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1938,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1939,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1940,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1941,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1942,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1943,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1944,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1945,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1946,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1947,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1948,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1949,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1950,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1951,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1952,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1953,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1954,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1955,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1956,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1957,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1958,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1959,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1960,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1961,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1962,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1963,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1964,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1965,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1966,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1967,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1968,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1969,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1970,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1971,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1972,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1973,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1974,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1975,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1976,northern interior maine,46.6832082,-68.0141431,1,Elliot 1960.pdf,5
1977,northern interior maine,46.6832082,-68.0141431,0,Elliot 1960.pdf,5
1747,quebec,46.8137431,-71.2084061,0,Elliot 1960.pdf,5
1748,quebec,46.8137431,-71.2084061,1,Elliot 1960.pdf,5
1749,quebec,46.8137431,-71.2084061,0,Elliot 1960.pdf,5
1705,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1706,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1707,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1708,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1709,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1710,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1711,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1712,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1713,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1714,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1715,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1716,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1717,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1718,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1719,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1720,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1721,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1722,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1723,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1724,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1725,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1726,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1727,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1728,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1729,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1730,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1731,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1732,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1733,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1734,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1735,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1736,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1737,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1738,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1739,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1740,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1741,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1742,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1743,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1744,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1745,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1746,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1747,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1748,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1749,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1750,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1751,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1752,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1753,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1754,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1755,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1756,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1757,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1758,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1759,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1760,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1761,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1762,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1763,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1764,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1765,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1766,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1767,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1768,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1769,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1770,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1771,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1772,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1773,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1774,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1775,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1776,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1777,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1778,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1779,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1780,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1781,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1782,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1783,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1784,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1785,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1786,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1787,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1788,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1789,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1790,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1791,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1792,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1793,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1794,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1795,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1796,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1797,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1798,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1799,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1800,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1801,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1802,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1803,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1804,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1805,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1806,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1807,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1808,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1809,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1810,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1811,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1812,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1813,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1814,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1815,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1816,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1817,northeastern north america,43.6610277,-70.2548596,2,Elliot 1960.pdf,5
1818,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1819,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1820,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1821,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1822,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1823,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1824,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1825,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1826,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1827,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1828,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1829,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1830,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1831,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1832,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1833,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1834,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1835,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1836,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1837,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1838,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1839,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1840,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1841,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1842,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1843,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1844,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1845,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
1846,northeastern north america,43.6610277,-70.2548596,0,Elliot 1960.pdf,5
